iter	Logloss
0	0.6454454202
1	0.6153942551
2	0.590440621
3	0.5728033326
4	0.5592580959
5	0.5378820523
6	0.5256304442
7	0.5125947633
8	0.5038727545
9	0.4957357662
10	0.4877277181
11	0.4828201944
12	0.47783247
13	0.4736201471
14	0.4711065331
15	0.465770831
16	0.4616724062
17	0.4592214786
18	0.4567449493
19	0.4540389876
20	0.4517271078
21	0.449507451
22	0.447485176
23	0.4456629647
24	0.4440117822
25	0.4417541463
26	0.4398397542
27	0.4384808033
28	0.4383691083
29	0.4365369721
30	0.4354333275
31	0.4341638753
32	0.4319746797
33	0.4315285055
34	0.4306535967
35	0.4294896662
36	0.4282849432
37	0.4276058878
38	0.4266684571
39	0.4255062608
40	0.4241657156
41	0.4235708132
42	0.4226673849
43	0.421903503
44	0.4213983053
45	0.4203780418
46	0.4193074006
47	0.4185189539
48	0.41771063
49	0.4171276574
50	0.4162331411
51	0.4155946556
52	0.4149015529
53	0.4140880961
54	0.4136604661
55	0.4128836347
56	0.412391726
57	0.4117203771
58	0.4113870114
59	0.4106551179
60	0.4096460923
61	0.4091624391
62	0.4086948691
63	0.4081609174
64	0.4073897765
65	0.4067187439
66	0.4062205854
67	0.4057058197
68	0.4049941103
69	0.4044734929
70	0.4039362783
71	0.4036108895
72	0.4030870605
73	0.4028115149
74	0.402326908
75	0.4017401164
76	0.4011764354
77	0.4008585846
78	0.4004118742
79	0.4001748396
80	0.3999351625
81	0.3992931401
82	0.3988889902
83	0.3984254869
84	0.3977381068
85	0.3970866209
86	0.3965774884
87	0.396238991
88	0.395878648
89	0.3951781144
90	0.3946248145
91	0.3941191896
92	0.3936263049
93	0.3929305765
94	0.3923458396
95	0.3919392917
96	0.3911639533
97	0.3906038664
98	0.3899646787
99	0.3896657111
100	0.3890481921
101	0.388826876
102	0.388316405
103	0.3877253837
104	0.3872219688
105	0.3867998672
106	0.3860913843
107	0.3857608412
108	0.3851913444
109	0.384692364
110	0.3843779437
111	0.3838812445
112	0.3833045028
113	0.3830660404
114	0.3826626352
115	0.3822082217
116	0.3814967637
117	0.3810315376
118	0.3806168507
119	0.3802249176
120	0.3798028091
121	0.37921367
122	0.3787656728
123	0.3784901127
124	0.3781643209
125	0.3778004733
126	0.3772166175
127	0.3766743734
128	0.3759314845
129	0.3754727809
130	0.3750060987
131	0.3745380172
132	0.3741189931
133	0.3736618298
134	0.3732228492
135	0.3728215429
136	0.372105759
137	0.3715578841
138	0.3710917517
139	0.3708139398
140	0.3704166668
141	0.3699483404
142	0.3692733055
143	0.3689994135
144	0.3685106517
145	0.3680756623
146	0.3677921441
147	0.3673502613
148	0.3669288112
149	0.3665939379
150	0.3660842778
151	0.3655273423
152	0.3651172099
153	0.3646196961
154	0.3644094115
155	0.3638464411
156	0.3633856207
157	0.3630288089
158	0.3621959963
159	0.3618557609
160	0.3613054505
161	0.3609457482
162	0.3603617225
163	0.3600531815
164	0.3597209833
165	0.3592498235
166	0.3586760526
167	0.3582018094
168	0.3575662842
169	0.3573656899
170	0.3567902238
171	0.3562472562
172	0.355500163
173	0.3551179455
174	0.354859161
175	0.3545447377
176	0.354125192
177	0.3536922083
178	0.3532269611
179	0.3526978041
180	0.3522722543
181	0.3519156104
182	0.3516495188
183	0.3515038063
184	0.3510743983
185	0.350582575
186	0.3499054958
187	0.3495238405
188	0.34900248
189	0.3488464455
190	0.3484787943
191	0.3481691668
192	0.3477592328
193	0.3474220043
194	0.3469682147
195	0.3466352271
196	0.3459935131
197	0.3457112147
198	0.3453506573
199	0.3450307525
200	0.3447501827
201	0.3444432484
202	0.3442082527
203	0.3440344781
204	0.3437128109
205	0.3433675695
206	0.3430242273
207	0.342834498
208	0.3426275
209	0.3422788606
210	0.3416650596
211	0.3411655514
212	0.3409617414
213	0.3406167426
214	0.3403818894
215	0.3399228837
216	0.339746338
217	0.3392905625
218	0.3389962689
219	0.338751382
220	0.3384209018
221	0.33801122
222	0.3376775285
223	0.3374916913
224	0.3369303207
225	0.336614132
226	0.3364003915
227	0.3362011188
228	0.335937774
229	0.3354197679
230	0.3352113012
231	0.3347558637
232	0.3343928054
233	0.3340556829
234	0.3335055943
235	0.3331744328
236	0.3327751414
237	0.3323336648
238	0.3320907856
239	0.331556825
240	0.3309913387
241	0.3306000269
242	0.3303003177
243	0.330032186
244	0.3297855926
245	0.3293924445
246	0.3290793374
247	0.3287178664
248	0.3282626338
249	0.3277854954
250	0.3274088881
251	0.3271867307
252	0.3265810889
253	0.3262829195
254	0.3258488031
255	0.3255950982
256	0.3252345869
257	0.3248821274
258	0.3245800516
259	0.3242391287
260	0.3237890246
261	0.3233488969
262	0.3232151193
263	0.3228189545
264	0.3223308157
265	0.3219933122
266	0.3217549212
267	0.3214434139
268	0.3212225946
269	0.3210882668
270	0.3208928542
271	0.3204015878
272	0.3199520153
273	0.3197520742
274	0.3196094852
275	0.3194437018
276	0.3191586167
277	0.3188299609
278	0.3184859896
279	0.3181854356
280	0.3179104408
281	0.3176095438
282	0.3174518765
283	0.317112836
284	0.3169572308
285	0.3166591462
286	0.3161306716
287	0.3159861828
288	0.3157708236
289	0.3154420924
290	0.3150157657
291	0.3146780765
292	0.3142289134
293	0.313853453
294	0.3133888882
295	0.3131518924
296	0.312943953
297	0.3126398172
298	0.3122373557
299	0.3119411111
300	0.3115896952
301	0.3113506079
302	0.3109388187
303	0.3106117156
304	0.3103676868
305	0.3101756734
306	0.3099201001
307	0.3094038217
308	0.3092305026
309	0.3090782263
310	0.3086120906
311	0.3083841088
312	0.3080032777
313	0.3076901931
314	0.3072362264
315	0.3069870327
316	0.3065901096
317	0.3063767528
318	0.3058970047
319	0.3055704251
320	0.3051892438
321	0.3047577857
322	0.3046020751
323	0.3042528796
324	0.3040628309
325	0.3036794127
326	0.30340469
327	0.3031857074
328	0.3029617479
329	0.3028596269
330	0.3025951851
331	0.3023548046
332	0.3019083891
333	0.3016176948
334	0.3013906993
335	0.3011171448
336	0.300796976
337	0.3005748478
338	0.3004364841
339	0.300378736
340	0.3000691253
341	0.2997196947
342	0.2994287411
343	0.2991818302
344	0.2988651348
345	0.2986869988
346	0.2983063789
347	0.2979086541
348	0.2977608011
349	0.2976089901
350	0.2974452696
351	0.2972091177
352	0.2968986029
353	0.2967262268
354	0.2963500785
355	0.2960814349
356	0.2957974171
357	0.295562061
358	0.295323927
359	0.2950425223
360	0.2947463954
361	0.2944631231
362	0.2942596348
363	0.2941036572
364	0.2937592436
365	0.2934911743
366	0.2931575632
367	0.2928823955
368	0.2926361956
369	0.2923081135
370	0.2920948475
371	0.2918685396
372	0.2916767847
373	0.2914932647
374	0.2912025857
375	0.2910625124
376	0.2906574839
377	0.290455897
378	0.2902692778
379	0.2899742199
380	0.2896089135
381	0.2893868636
382	0.2891664584
383	0.2888382191
384	0.2885070099
385	0.288135885
386	0.2879006048
387	0.2876240788
388	0.2872834956
389	0.2868994263
390	0.286690441
391	0.2863295749
392	0.2860843792
393	0.2858681236
394	0.2855797788
395	0.2852196859
396	0.2849472324
397	0.2846496437
398	0.2842642967
399	0.2839767415
400	0.2838355037
401	0.2835864355
402	0.2834233913
403	0.2831478896
404	0.282966864
405	0.2827049998
406	0.2825275287
407	0.2822865989
408	0.2819395592
409	0.2816802852
410	0.2814127544
411	0.2812674764
412	0.2810166656
413	0.2808917558
414	0.2806642888
415	0.2803985075
416	0.2800980366
417	0.2799470065
418	0.2797675033
419	0.2794473776
420	0.2792124209
421	0.2789638224
422	0.2787733381
423	0.2785156204
424	0.2782854152
425	0.2780519618
426	0.2778414833
427	0.277630405
428	0.2774333405
429	0.277216926
430	0.2770293413
431	0.2768396722
432	0.2764422004
433	0.2762290226
434	0.2760225121
435	0.2757894047
436	0.2754386227
437	0.2751766113
438	0.2747606293
439	0.2745098835
440	0.2742975677
441	0.2741322301
442	0.2739047889
443	0.2734820189
444	0.2731678335
445	0.2730235675
446	0.2728476484
447	0.2727469003
448	0.2724528833
449	0.2722959388
450	0.2721206285
451	0.2720075405
452	0.2717747697
453	0.2715609124
454	0.2713148192
455	0.2710100671
456	0.2709112132
457	0.2707646056
458	0.2705070784
459	0.2703611249
460	0.270217076
461	0.2701607713
462	0.2700845545
463	0.2700361125
464	0.2699500338
465	0.2698569939
466	0.2696839888
467	0.2695215148
468	0.2692285692
469	0.2689197527
470	0.2688065964
471	0.2686054049
472	0.2683601948
473	0.2681843609
474	0.2681303719
475	0.2680391235
476	0.2676815734
477	0.2674184181
478	0.2673022746
479	0.2670543965
480	0.2667535318
481	0.2665095946
482	0.2662551903
483	0.2660721529
484	0.2658626155
485	0.2656434434
486	0.2654893931
487	0.2652526347
488	0.2651404303
489	0.2648472367
490	0.2645857858
491	0.2644748371
492	0.2642681664
493	0.2640564493
494	0.2639130767
495	0.2637994524
496	0.2635974554
497	0.2634379539
498	0.2631969947
499	0.2630568303
500	0.2628695554
501	0.2626518859
502	0.2624736735
503	0.2622578482
504	0.2621393446
505	0.2619776297
506	0.2617733298
507	0.2616462215
508	0.2615219709
509	0.2613190395
510	0.2611829815
511	0.2610446405
512	0.2608653689
513	0.2605384326
514	0.2603047022
515	0.2599536393
516	0.2598871356
517	0.2597736566
518	0.2595554795
519	0.2593395095
520	0.2590497698
521	0.2589069178
522	0.2588026119
523	0.2585200259
524	0.2584013577
525	0.2581710731
526	0.2580175078
527	0.2577084936
528	0.2575486545
529	0.2573703218
530	0.2571946557
531	0.2570770576
532	0.2569481613
533	0.25682181
534	0.2565827772
535	0.2562858009
536	0.2560107492
537	0.255771609
538	0.2554639926
539	0.2553413774
540	0.2552143421
541	0.254949167
542	0.2547797769
543	0.2546523587
544	0.254421728
545	0.2542398784
546	0.2540450535
547	0.25387142
548	0.2537596024
549	0.2535981995
550	0.2533958107
551	0.2531998669
552	0.2530526298
553	0.252763648
554	0.2525918514
