iter	Logloss
402	0.2961257702
403	0.2958171472
404	0.2956133915
405	0.2953472622
406	0.2949959786
407	0.2948536173
408	0.2945736411
409	0.2943730585
410	0.294197473
411	0.293875605
412	0.2936569924
413	0.2933415154
414	0.2930956078
415	0.2929442277
416	0.2926976625
417	0.2923930893
418	0.2921369832
419	0.2919212103
420	0.2917238862
421	0.291587564
422	0.2914750016
423	0.2912031968
424	0.2909674783
425	0.2907858264
426	0.2906071792
427	0.2903903938
428	0.2902424996
429	0.2900783989
430	0.2898784906
431	0.2896250267
432	0.2894639607
433	0.289219511
434	0.2889692794
435	0.2888063617
436	0.2885278145
437	0.2882940653
438	0.2881284506
439	0.2878313969
440	0.287717373
441	0.2874575333
442	0.2872764691
443	0.2868806921
444	0.286624661
445	0.2864469141
446	0.286317637
447	0.2860994179
448	0.2858687539
449	0.285628629
450	0.2853761185
451	0.2852225523
452	0.2851045151
453	0.284890735
454	0.2847244185
455	0.2845306319
456	0.2843468742
457	0.2841612347
458	0.284019286
459	0.283758009
460	0.2836156131
461	0.2834033776
462	0.2832090875
463	0.2830519813
464	0.2829177363
465	0.2827237365
466	0.2825761275
467	0.2824248169
468	0.2820916192
469	0.2819192353
470	0.2817323033
471	0.2815495568
472	0.2813128279
473	0.2810999453
474	0.2808534607
475	0.2806268463
476	0.2805288249
477	0.2803087386
478	0.2801835513
479	0.2799642377
480	0.2798479388
481	0.2795667595
482	0.279415101
483	0.2792071621
484	0.2789876205
485	0.2785937843
486	0.278400505
487	0.2781460849
488	0.277978191
489	0.2777585969
490	0.2775770485
491	0.2774529697
492	0.2772043639
493	0.2770029396
494	0.2768147924
495	0.2766003655
496	0.2763819489
497	0.2762883469
498	0.2760833584
499	0.2759406598
500	0.2757428582
501	0.2756309127
502	0.2753951135
503	0.2753504458
504	0.2750898137
505	0.2748783857
506	0.2746000104
507	0.2744172891
508	0.2742918051
509	0.2741120648
510	0.2739242937
511	0.2737387369
512	0.2735717158
513	0.2733835718
514	0.2732453355
515	0.2730919074
516	0.2728629609
517	0.2727306527
518	0.272643395
519	0.2724661516
520	0.2722950032
521	0.2720907411
522	0.2718956644
523	0.2716778973
524	0.2714369301
525	0.2713048118
526	0.2710488473
527	0.270835766
528	0.270593114
529	0.2704977954
530	0.2703819115
531	0.2701770034
532	0.2699944533
533	0.269682881
534	0.2694969036
535	0.2693754652
536	0.2692220104
537	0.2691082113
538	0.2689308856
539	0.2688272541
540	0.268568874
541	0.268428479
542	0.2682124116
543	0.2680524401
544	0.2678561839
545	0.267703294
546	0.2675324824
547	0.2674385683
548	0.2672926969
549	0.2671690116
550	0.2670171867
551	0.2669104371
552	0.2667370419
553	0.2665144118
554	0.2662689528
555	0.2661243613
556	0.2657872361
557	0.2656913216
558	0.2654752373
559	0.2652787842
560	0.265165376
561	0.265029361
562	0.2647133522
563	0.2644539339
564	0.2642800335
565	0.2642054682
566	0.2640505242
567	0.263947285
568	0.2637130032
569	0.2635732808
570	0.2633085259
571	0.2631811288
572	0.2630489065
573	0.2628525385
574	0.2626463688
575	0.2624482069
576	0.262346372
577	0.262149132
578	0.2619375696
579	0.2617607726
580	0.2616394165
581	0.2614079639
582	0.2612570086
583	0.2609933774
584	0.2608665683
585	0.2606931729
586	0.2604237563
587	0.260323129
588	0.2601723984
589	0.2599249438
590	0.2597386008
591	0.2595420075
592	0.2591838724
593	0.258980904
594	0.2587590627
595	0.2586487736
596	0.2585222243
597	0.2584263991
598	0.2582369118
599	0.2580974432
600	0.2579536746
601	0.2577900825
602	0.2575405504
603	0.2574267801
604	0.2573104529
605	0.2571607881
606	0.2569512475
607	0.2568444144
608	0.2566097928
609	0.2563935961
610	0.2562651081
611	0.2560839907
612	0.2557871904
613	0.2555277996
614	0.2553524085
615	0.2551545793
616	0.2550279166
617	0.2548821568
618	0.2547503251
619	0.2545678902
620	0.2544375471
621	0.2543239162
622	0.2542252277
623	0.2540549962
624	0.2538129913
625	0.2535730632
626	0.2533976221
627	0.2532894679
628	0.253154212
629	0.2530158104
630	0.2528301643
631	0.2526577521
632	0.2524890744
633	0.2523898203
634	0.2522758539
635	0.2521500063
636	0.2518981143
637	0.2518086365
638	0.2517127551
639	0.2515335485
640	0.251329176
641	0.2511049221
642	0.2509682616
643	0.2507893886
644	0.2506519415
645	0.2505034295
646	0.2503550307
647	0.2501654025
648	0.2500312696
649	0.249780025
650	0.2496480798
651	0.2494398031
652	0.2492807026
653	0.249077286
654	0.2489790457
655	0.2489250387
656	0.2487895299
657	0.2485351102
658	0.2483856153
659	0.2483042825
660	0.2480893518
661	0.2479310962
662	0.2478013431
663	0.2476514828
664	0.247551024
665	0.2473770395
666	0.2472235567
667	0.2470840317
668	0.2469090357
669	0.2467405545
670	0.2465883638
671	0.2465009082
672	0.2463293375
673	0.2460796676
674	0.2458856299
675	0.2457012813
676	0.2456248345
677	0.2454703921
678	0.2451879995
679	0.2450495692
680	0.2448841779
681	0.2447434904
682	0.2445888839
683	0.2444161163
684	0.2442898192
685	0.2441219008
686	0.2440034385
687	0.2438620581
688	0.2436659837
689	0.2435695971
690	0.2433801936
691	0.2433066616
692	0.2431500607
693	0.242979559
694	0.2428380381
695	0.2426110018
696	0.2424862734
697	0.2423121485
698	0.2420642432
699	0.2418639431
700	0.2416810507
701	0.241581181
702	0.2414540132
703	0.2412312178
704	0.2411031794
705	0.2409462981
706	0.2408411482
707	0.2406142487
708	0.2404500956
709	0.2403503948
710	0.2402500191
711	0.2400383727
712	0.2397900203
713	0.2395861825
714	0.2394293264
715	0.2392557325
716	0.2391210099
717	0.2389814287
718	0.2387929241
719	0.2386331783
720	0.2384652315
721	0.2383040534
722	0.2381855911
723	0.2379843649
724	0.2378301738
725	0.2377457792
726	0.2377122741
727	0.2376260258
728	0.2374014312
729	0.2373151827
730	0.2371288691
731	0.2369472169
732	0.2367846914
733	0.236670527
734	0.2364239162
735	0.2362388973
736	0.2361511587
737	0.2359755729
738	0.2358199836
739	0.235637405
740	0.2354902412
741	0.235370881
742	0.2352537817
743	0.2351012393
744	0.2350060601
745	0.2348326469
746	0.2347065025
747	0.2345982344
748	0.2344722785
749	0.234264408
750	0.234133561
751	0.233921872
752	0.233812398
753	0.2335569953
754	0.233381841
755	0.2332736446
756	0.2331058526
757	0.2329807635
758	0.2328963809
759	0.2327740978
760	0.2326463193
761	0.2324441472
762	0.2322668768
763	0.2320669412
764	0.2319926292
765	0.2319105376
766	0.2317913875
767	0.2316075585
768	0.2314093083
769	0.2312839101
770	0.2310878367
771	0.230897158
772	0.2308409468
773	0.230741263
774	0.2306325472
775	0.2305659581
776	0.230436862
777	0.230233065
778	0.230068713
779	0.2299223349
780	0.2297494887
781	0.2296610492
782	0.2294245919
783	0.2293083076
784	0.229136077
785	0.2290321353
786	0.2289502826
787	0.2288345286
788	0.2286744746
789	0.228565169
790	0.2284656928
791	0.2283277687
792	0.2282016369
793	0.2281026657
794	0.2279610905
795	0.227861924
796	0.2277279171
797	0.2276489007
798	0.2275149076
799	0.2274536265
800	0.2273486876
801	0.2271797012
802	0.2270462
803	0.2269133735
804	0.2268199777
805	0.2266370056
806	0.2265239083
807	0.226470995
808	0.2263673762
809	0.2262515955
810	0.2261179963
811	0.2259827122
812	0.2258393397
813	0.2256503992
814	0.2255293541
815	0.2254722286
816	0.2252921064
817	0.2251597711
818	0.224899173
819	0.2247804863
820	0.2246698746
821	0.2246293343
822	0.2245303085
823	0.2243956562
824	0.2242324138
825	0.2241077594
826	0.2239054514
827	0.2237587605
828	0.223666137
829	0.2235731064
830	0.2233904571
831	0.2232786798
832	0.2231743618
833	0.2230700832
834	0.2229785394
835	0.2227684228
836	0.2226384196
837	0.2224618654
838	0.2223364675
839	0.22221399
840	0.222159561
841	0.2221148072
842	0.2219161923
843	0.2218423434
844	0.221774926
845	0.2216692992
846	0.2216093663
847	0.2213971993
848	0.221279777
849	0.2212306685
850	0.2210517407
851	0.2209770494
852	0.2208540383
853	0.2206923263
854	0.2205526303
855	0.2204851084
856	0.2204018511
857	0.2202259982
858	0.2200969899
859	0.2200250654
860	0.219908022
861	0.2197801489
862	0.2197007815
863	0.2195480848
864	0.2194263926
865	0.2193371953
866	0.2192549912
867	0.2191477634
868	0.2190316758
869	0.2189573488
870	0.2188578164
871	0.2186688056
872	0.2185802539
873	0.2184316856
874	0.2182798314
875	0.218195142
876	0.2181049476
877	0.2179854201
878	0.2177897539
879	0.2176789174
880	0.2175678706
881	0.2174426254
882	0.2172436449
883	0.2171626765
884	0.2170847555
885	0.2169383638
886	0.2168371754
887	0.2166283382
888	0.2165494341
889	0.2163578017
890	0.216200401
891	0.2160583592
892	0.2159884001
893	0.2158392036
894	0.2157356548
895	0.2156670014
896	0.215548849
897	0.2154222993
898	0.215346975
899	0.2152493524
900	0.2151795616
901	0.2149615378
902	0.214815496
903	0.2147383612
904	0.2146323836
905	0.2145833751
906	0.2144803325
907	0.2143515078
908	0.2142429182
909	0.2141349604
910	0.2140455251
911	0.2138032099
912	0.2136940162
913	0.213584514
914	0.2133980032
915	0.2132951849
916	0.2131591268
917	0.2130421686
918	0.2129519465
919	0.2128394249
920	0.212717959
921	0.2126371204
922	0.2125442018
923	0.212454836
924	0.2123654279
925	0.2122234315
926	0.2121471251
927	0.2120608628
928	0.2119403929
929	0.211835555
930	0.2117201267
931	0.2116004859
932	0.2115121585
933	0.2113742905
934	0.2112790552
935	0.2111268227
936	0.2110264619
937	0.2109262554
938	0.2107324987
939	0.2106403837
940	0.2104911419
941	0.2103736351
942	0.2102707598
943	0.2101878529
944	0.2100627337
945	0.2099378968
946	0.2098013747
947	0.2097490248
948	0.2096821974
949	0.2095915398
950	0.2095355952
951	0.209426175
952	0.2092535103
953	0.2091541183
954	0.2090061392
955	0.2089575247
956	0.2087624475
957	0.2086184011
958	0.2084432089
959	0.2083846103
960	0.2083037684
961	0.2082029579
962	0.2080960213
963	0.2080380826
964	0.2080021343
965	0.2079098619
966	0.2077662099
967	0.2076639395
968	0.2074928195
969	0.2073636838
970	0.2072701195
971	0.207138444
972	0.2070845493
973	0.2070306407
974	0.2069484229
975	0.2068954815
976	0.2067269179
977	0.2066526063
978	0.2065439746
979	0.206464801
980	0.2062962923
981	0.2061948909
982	0.2060985461
983	0.20600921
984	0.2058898779
985	0.2057329124
986	0.2056394182
987	0.2055824342
988	0.2055404442
989	0.2054135153
990	0.2052613115
991	0.2051765515
992	0.205016581
993	0.204907682
994	0.2047988127
995	0.2047621059
996	0.2046712659
997	0.204596854
998	0.2043034386
999	0.2041970116
