iter	Logloss
650	0.2294934586
651	0.229310787
652	0.2292377285
653	0.2290494125
654	0.2289277018
655	0.2287662141
656	0.2286886261
657	0.2285481475
658	0.228379432
659	0.2281812182
660	0.2281317039
661	0.2279960493
662	0.2278594212
663	0.2277147585
664	0.2275911557
665	0.2274694259
666	0.2272441197
667	0.2271408296
668	0.2269960147
669	0.2268867098
670	0.2267535576
671	0.2266786056
672	0.226355018
673	0.2262216778
674	0.226113423
675	0.2259433261
676	0.2258241957
677	0.2256755798
678	0.2254904176
679	0.2253878958
680	0.2252745959
681	0.2250678131
682	0.224765622
683	0.2245822414
684	0.2244043435
685	0.2242434173
686	0.2241044578
687	0.2239276903
688	0.2237532089
689	0.223644128
690	0.2234905472
691	0.2231770563
692	0.2230019532
693	0.2227702827
694	0.2226034523
695	0.2224417927
696	0.2222940506
697	0.2220730938
698	0.2219973313
699	0.2218545181
700	0.2216931257
701	0.2214768186
702	0.2213626538
703	0.2213163462
704	0.2212266216
705	0.2211017477
706	0.2209776046
707	0.2208374017
708	0.2205892329
709	0.2205066917
710	0.2203419805
711	0.2201983026
712	0.2199302357
713	0.2197586564
714	0.2196205561
715	0.2194732537
716	0.2193085269
717	0.2191896639
718	0.2190786856
719	0.2188775243
720	0.2186604436
721	0.2185031725
722	0.2183633795
723	0.2181721218
724	0.2179823817
725	0.2178108627
726	0.2175307744
727	0.2173207611
728	0.2172463011
729	0.2169777158
730	0.2168421476
731	0.2167221795
732	0.2165540342
733	0.2163836597
734	0.2162917695
735	0.216187252
736	0.216090659
737	0.2160139126
738	0.2158613031
739	0.2157849771
740	0.2156698757
741	0.2155264948
742	0.2154314525
743	0.21530527
744	0.2152093718
745	0.2150289241
746	0.2148893644
747	0.2146457516
748	0.2143914873
749	0.2142407137
750	0.2140922071
751	0.21393237
752	0.2138388765
753	0.2137335032
754	0.2137012274
755	0.2134449489
756	0.2133736326
757	0.2131842573
758	0.2131558565
759	0.2130441807
760	0.2129237212
761	0.2127608811
762	0.2126553379
763	0.2125323673
764	0.2124125477
765	0.2121686786
766	0.2121230696
767	0.2119597945
768	0.2119186855
769	0.2118552471
770	0.2116791726
771	0.2114753732
772	0.2112685528
773	0.2111496265
774	0.2109080346
775	0.2107150357
776	0.2106541902
777	0.2103843011
778	0.2102743862
779	0.2101384584
780	0.2099838588
781	0.2099278562
782	0.209794222
783	0.2096666939
784	0.2094582361
785	0.2093030494
786	0.2091167858
787	0.2089490529
788	0.2088237217
789	0.2086844746
790	0.2084826796
791	0.2083139321
792	0.2082529938
793	0.2079898201
794	0.2078313265
795	0.2075875054
796	0.2074343183
797	0.2072967042
798	0.2070640239
799	0.2068140873
800	0.2066608929
801	0.2064868505
802	0.2063462259
803	0.206149721
804	0.2060380476
805	0.2060057991
806	0.2058499845
807	0.2057270867
808	0.2056129305
809	0.2054204714
810	0.2053099749
811	0.2052285955
812	0.2051426062
813	0.2049508882
814	0.2048201865
815	0.2047095242
816	0.2045471347
817	0.2044258179
818	0.2043204815
819	0.2041563291
820	0.2039786403
821	0.2038289946
822	0.2037442869
823	0.2036722269
824	0.2036108571
825	0.2034014543
826	0.2032570248
827	0.2030629584
828	0.2029365224
829	0.202813706
830	0.2027091269
831	0.2025270393
832	0.2024241902
833	0.2022569578
834	0.2020770544
835	0.2019140972
836	0.2018191671
837	0.2017411359
838	0.2015963949
839	0.2014582596
840	0.2013105937
841	0.2011824721
842	0.2010703153
843	0.200982004
844	0.2008935486
845	0.200735565
846	0.2006404147
847	0.2005877532
848	0.2004510642
849	0.2002937733
850	0.2002407251
851	0.2001573796
852	0.200068477
853	0.2000191375
854	0.1999650057
855	0.1997952475
856	0.199760734
857	0.1996506211
858	0.1995484609
859	0.1994350631
860	0.1992674264
861	0.1991062466
862	0.1990209756
863	0.1989368907
864	0.1988335348
865	0.1987886459
866	0.1986882374
867	0.1985630692
868	0.1984108634
869	0.1982782567
870	0.1981895419
871	0.1981477879
872	0.1980134115
873	0.1978694116
874	0.1977460536
875	0.1976694048
876	0.1975633633
877	0.1974424123
878	0.1973666085
879	0.1972336938
880	0.1970235351
881	0.1969021586
882	0.1967847105
883	0.1966704825
884	0.1965646718
885	0.1963936532
886	0.1962278896
887	0.1961187696
888	0.1960183958
889	0.1959279906
890	0.1958435026
891	0.1957073405
892	0.1956398726
893	0.1955904688
894	0.1954210541
895	0.1952521912
896	0.1951178205
897	0.1949906442
898	0.1949110602
899	0.1947778486
900	0.1945482763
901	0.1944514003
902	0.1943522779
903	0.1942358595
904	0.1939885868
905	0.1938526512
906	0.1936614044
907	0.1935541823
908	0.1933834249
909	0.1932705439
910	0.1931966352
911	0.1931094872
912	0.1930045669
913	0.1927637314
914	0.1926622277
915	0.1925605511
916	0.1924695315
917	0.1923929862
918	0.1923217973
919	0.1921160182
920	0.1920251048
921	0.1919236131
922	0.1918548526
923	0.1917930501
924	0.1915805955
925	0.1914944367
926	0.1914466527
927	0.1914055344
928	0.1913480701
929	0.1912092915
930	0.1910233328
931	0.1909168471
932	0.1908801953
933	0.1908198724
934	0.1907192666
935	0.1905621845
936	0.1904472593
937	0.1903383235
938	0.190214222
939	0.1901185603
940	0.1900264091
941	0.189923524
942	0.1897893173
943	0.1897572083
944	0.189652647
945	0.1895854793
946	0.189444861
947	0.1893824358
948	0.1893011178
949	0.1892529398
950	0.1891519539
951	0.1889194534
952	0.1888267481
953	0.1886771114
954	0.1886484489
955	0.1885635072
956	0.1883805958
957	0.1883624045
958	0.1882955455
959	0.1881241719
960	0.1880632196
961	0.1879416105
962	0.1878247926
963	0.1875129665
964	0.1874406202
965	0.1873219579
966	0.1871992116
967	0.1871532886
968	0.1870791051
969	0.1869364479
970	0.186821636
971	0.1867524297
972	0.1866382624
973	0.1864767299
974	0.1863696366
975	0.1862502935
976	0.186139593
977	0.1859936378
978	0.1857872
979	0.1856067852
980	0.1855792122
981	0.1853864527
982	0.1852331287
983	0.1851617818
984	0.1850579702
985	0.1849051709
986	0.1848341789
987	0.1846630677
988	0.1845714224
989	0.1844649869
990	0.1843924234
991	0.1842365184
992	0.1841524028
993	0.1839610193
994	0.1838314078
995	0.183752277
996	0.1836237114
997	0.1835697132
998	0.1835238025
999	0.1834322381
