iter	Passed	Remaining
181	1441	6481
182	1447	6464
183	1455	6452
184	1461	6437
185	1468	6427
186	1475	6414
187	1482	6404
188	1492	6405
189	1498	6389
190	1506	6379
191	1511	6362
192	1521	6360
193	1527	6346
194	1534	6336
195	1541	6323
196	1552	6327
197	1558	6311
198	1564	6297
199	1571	6284
200	1580	6281
201	1586	6268
202	1596	6269
203	1606	6269
204	1611	6247
205	1617	6235
206	1622	6215
207	1626	6194
208	1632	6178
209	1637	6161
210	1642	6141
211	1648	6126
212	1653	6110
213	1658	6090
214	1665	6080
215	1673	6075
216	1683	6075
217	1688	6058
218	1694	6044
219	1699	6026
220	1705	6011
221	1710	5995
222	1715	5978
223	1720	5961
224	1726	5945
225	1732	5932
226	1737	5917
227	1745	5909
228	1751	5895
229	1756	5881
230	1763	5872
231	1770	5860
232	1777	5851
233	1784	5841
234	1790	5827
235	1796	5817
236	1803	5806
237	1808	5791
238	1815	5780
239	1820	5766
240	1826	5752
241	1834	5745
242	1839	5731
243	1846	5720
244	1852	5709
245	1858	5697
246	1865	5687
247	1870	5673
248	1878	5665
249	1883	5651
250	1889	5638
251	1897	5632
252	1902	5616
253	1909	5607
254	1914	5594
255	1921	5583
256	1930	5579
257	1936	5568
258	1943	5559
259	1948	5547
260	1955	5536
261	1962	5527
262	1967	5513
263	1973	5503
264	1980	5492
265	1987	5483
266	1995	5477
267	2001	5466
268	2009	5461
269	2016	5451
270	2022	5440
271	2029	5431
272	2035	5419
273	2042	5412
274	2048	5400
275	2054	5389
276	2060	5378
277	2067	5368
278	2075	5363
279	2081	5351
280	2090	5348
281	2097	5341
282	2103	5329
283	2109	5318
284	2114	5304
285	2119	5292
286	2124	5279
287	2129	5264
288	2135	5254
289	2140	5241
290	2145	5228
291	2151	5217
292	2156	5203
293	2161	5190
294	2166	5177
295	2174	5172
296	2179	5159
297	2186	5149
298	2191	5137
299	2195	5123
300	2202	5115
301	2207	5101
302	2213	5092
303	2220	5083
304	2224	5069
305	2229	5056
306	2235	5045
307	2240	5033
308	2244	5019
309	2251	5011
310	2256	4998
311	2262	4988
312	2270	4983
313	2275	4970
314	2281	4962
315	2286	4949
316	2291	4936
317	2296	4924
318	2301	4912
319	2306	4901
320	2311	4888
321	2316	4878
322	2321	4866
323	2327	4855
324	2333	4845
325	2339	4837
326	2345	4826
327	2350	4815
328	2355	4804
329	2360	4793
330	2366	4783
331	2371	4771
332	2376	4760
333	2382	4751
334	2387	4739
335	2391	4726
336	2398	4718
337	2403	4707
338	2407	4694
339	2414	4687
340	2419	4674
341	2424	4664
342	2429	4654
343	2435	4643
344	2439	4631
345	2446	4624
346	2451	4612
347	2456	4602
348	2462	4593
349	2467	4581
350	2472	4571
351	2479	4565
352	2484	4554
353	2490	4544
354	2496	4535
355	2501	4525
356	2506	4514
357	2512	4505
358	2517	4495
359	2523	4486
360	2528	4474
361	2533	4465
362	2538	4454
363	2544	4445
364	2548	4433
365	2553	4423
366	2559	4414
367	2565	4405
368	2570	4395
369	2575	4385
370	2580	4375
371	2585	4364
372	2591	4356
373	2597	4347
374	2602	4337
375	2608	4328
376	2612	4317
377	2617	4306
378	2623	4298
379	2628	4288
380	2632	4277
381	2638	4268
382	2643	4258
383	2648	4248
384	2653	4239
385	2658	4228
386	2663	4218
387	2669	4210
388	2673	4199
389	2678	4189
390	2683	4179
391	2689	4171
392	2694	4162
393	2700	4152
394	2706	4144
395	2713	4138
396	2720	4132
397	2726	4124
398	2731	4114
399	2738	4107
400	2743	4097
401	2747	4087
402	2753	4079
403	2758	4070
404	2763	4060
405	2769	4051
406	2774	4042
407	2778	4031
408	2784	4022
409	2788	4013
410	2793	4003
411	2798	3994
412	2805	3987
413	2810	3977
414	2815	3969
415	2820	3959
416	2826	3951
417	2831	3942
418	2837	3933
419	2841	3924
420	2847	3916
421	2853	3908
422	2857	3898
423	2863	3889
424	2868	3880
425	2873	3872
426	2878	3862
427	2884	3854
428	2888	3845
429	2894	3836
430	2899	3828
431	2905	3819
432	2910	3810
433	2916	3802
434	2921	3794
435	2925	3784
436	2931	3777
437	2936	3767
438	2941	3758
439	2947	3750
440	2952	3741
441	2956	3732
442	2962	3724
443	2967	3715
444	2971	3706
445	2976	3697
446	2982	3689
447	2986	3679
448	2991	3670
449	2998	3664
450	3003	3656
451	3009	3648
452	3014	3640
453	3020	3632
454	3024	3623
455	3029	3614
456	3034	3605
457	3038	3596
458	3043	3587
459	3048	3578
460	3052	3569
461	3057	3561
462	3062	3552
463	3067	3543
464	3072	3535
465	3078	3527
466	3082	3518
467	3087	3509
468	3093	3501
469	3098	3493
470	3103	3485
471	3110	3478
472	3115	3471
473	3120	3462
474	3126	3455
475	3131	3446
476	3136	3438
477	3141	3430
478	3146	3422
479	3150	3413
480	3156	3406
481	3162	3398
482	3167	3390
483	3172	3382
484	3177	3374
485	3182	3366
486	3188	3358
487	3193	3351
488	3198	3342
489	3204	3335
490	3211	3329
491	3216	3320
492	3221	3313
493	3226	3304
494	3231	3296
495	3236	3288
496	3241	3280
497	3245	3272
498	3251	3264
499	3256	3256
500	3261	3248
501	3266	3240
502	3273	3234
503	3278	3225
504	3283	3218
505	3288	3210
506	3294	3203
507	3299	3195
508	3307	3190
509	3313	3183
510	3320	3177
511	3325	3169
512	3330	3161
513	3336	3154
514	3340	3146
515	3345	3138
516	3350	3130
517	3355	3122
518	3360	3114
519	3365	3106
520	3371	3099
521	3376	3092
522	3382	3084
523	3387	3077
524	3392	3069
525	3398	3062
526	3403	3054
527	3408	3046
528	3412	3038
529	3420	3033
530	3426	3026
531	3431	3018
532	3437	3011
533	3441	3003
534	3447	2996
535	3452	2988
536	3457	2980
537	3462	2973
538	3468	2966
539	3472	2958
540	3477	2950
541	3484	2944
542	3489	2936
543	3494	2929
544	3500	2922
545	3505	2914
546	3510	2906
547	3517	2901
548	3522	2893
549	3528	2886
550	3533	2879
551	3538	2871
552	3543	2864
553	3548	2857
554	3553	2849
555	3558	2841
556	3564	2834
557	3569	2827
558	3574	2819
559	3580	2813
560	3586	2806
561	3590	2798
562	3596	2791
563	3601	2784
564	3606	2776
565	3612	2769
566	3618	2763
567	3623	2755
568	3628	2748
569	3633	2741
570	3638	2733
571	3644	2726
572	3649	2719
573	3654	2712
574	3660	2705
575	3665	2698
576	3670	2690
577	3675	2683
578	3681	2676
579	3686	2669
580	3695	2665
581	3702	2658
582	3707	2651
583	3712	2644
584	3717	2636
585	3722	2629
586	3729	2624
587	3735	2617
588	3741	2610
589	3746	2603
590	3751	2596
591	3757	2589
592	3762	2582
593	3767	2575
594	3772	2567
595	3777	2560
596	3782	2553
597	3788	2546
598	3793	2539
599	3799	2532
600	3804	2525
601	3810	2519
602	3814	2511
603	3820	2504
604	3827	2498
605	3831	2491
606	3837	2484
607	3844	2478
608	3850	2471
609	3856	2465
610	3861	2458
611	3866	2451
612	3872	2444
613	3877	2437
614	3881	2430
615	3887	2423
616	3891	2415
617	3897	2409
618	3903	2402
619	3907	2395
620	3913	2388
621	3918	2381
622	3925	2375
623	3929	2368
624	3935	2361
625	3940	2354
626	3945	2346
627	3950	2339
628	3955	2332
629	3959	2325
630	3965	2318
631	3971	2312
632	3975	2305
633	3981	2298
634	3986	2291
635	3992	2284
636	3996	2277
637	4004	2271
638	4008	2264
639	4013	2257
640	4019	2251
641	4025	2244
642	4032	2238
643	4037	2232
644	4042	2225
645	4047	2218
646	4052	2211
647	4057	2204
648	4062	2197
649	4069	2191
650	4073	2183
651	4078	2177
652	4084	2170
653	4089	2163
654	4094	2156
655	4100	2150
656	4105	2143
657	4111	2136
658	4117	2130
659	4122	2123
660	4127	2116
661	4134	2110
662	4140	2104
663	4145	2097
664	4150	2090
665	4155	2084
666	4161	2077
667	4166	2070
668	4170	2063
669	4175	2056
670	4181	2050
671	4186	2043
672	4191	2036
673	4197	2030
674	4203	2023
675	4208	2017
676	4214	2010
677	4219	2003
678	4224	1997
679	4232	1991
680	4238	1985
681	4243	1978
682	4248	1971
683	4253	1964
684	4258	1958
685	4264	1951
686	4268	1944
687	4274	1938
688	4279	1931
689	4285	1925
690	4291	1918
691	4296	1912
692	4301	1905
693	4307	1899
694	4312	1892
695	4317	1885
696	4322	1879
697	4328	1872
698	4333	1865
699	4337	1859
700	4345	1853
701	4350	1846
702	4356	1840
703	4361	1833
704	4366	1826
705	4371	1820
706	4376	1813
707	4381	1807
708	4386	1800
709	4392	1793
710	4397	1787
711	4402	1780
712	4408	1774
713	4413	1767
714	4417	1760
715	4424	1755
716	4430	1748
717	4434	1741
718	4442	1736
719	4447	1729
720	4451	1722
721	4457	1716
722	4463	1709
723	4467	1703
724	4473	1696
725	4478	1690
726	4483	1683
727	4489	1677
728	4494	1670
729	4499	1664
730	4504	1657
731	4510	1651
732	4515	1644
733	4520	1638
734	4525	1631
735	4530	1625
736	4537	1619
737	4543	1612
738	4548	1606
739	4554	1600
740	4560	1593
741	4565	1587
742	4571	1581
743	4576	1574
744	4580	1567
745	4587	1561
746	4591	1555
747	4597	1549
748	4604	1542
749	4609	1536
750	4614	1530
751	4620	1523
752	4625	1517
753	4630	1510
754	4636	1504
755	4641	1498
756	4647	1491
757	4653	1485
758	4659	1479
759	4672	1475
760	4677	1469
761	4684	1463
762	4689	1456
763	4695	1450
764	4701	1444
765	4706	1437
766	4712	1431
767	4717	1425
768	4723	1418
769	4728	1412
770	4735	1406
771	4740	1400
772	4746	1393
773	4754	1388
774	4760	1381
775	4765	1375
776	4770	1369
777	4775	1362
778	4781	1356
779	4785	1349
780	4790	1343
781	4796	1337
782	4800	1330
783	4805	1323
784	4811	1317
785	4816	1311
786	4821	1304
787	4826	1298
788	4831	1292
789	4836	1285
790	4842	1279
791	4848	1273
792	4853	1266
793	4859	1260
794	4864	1254
795	4869	1248
796	4874	1241
797	4880	1235
798	4885	1228
799	4890	1222
800	4896	1216
801	4901	1210
802	4906	1203
803	4911	1197
804	4917	1191
805	4921	1184
806	4927	1178
807	4932	1172
808	4937	1165
809	4943	1159
810	4948	1153
811	4953	1146
812	4959	1140
813	4965	1134
814	4970	1128
815	4976	1122
816	4980	1115
817	4986	1109
818	4991	1103
819	4997	1096
820	5001	1090
821	5007	1084
822	5012	1078
823	5018	1071
824	5024	1065
825	5029	1059
826	5034	1053
827	5039	1046
828	5045	1040
829	5049	1034
830	5056	1028
831	5063	1022
832	5067	1016
833	5073	1009
834	5078	1003
835	5083	997
836	5089	991
837	5094	984
838	5099	978
839	5105	972
840	5110	966
841	5115	959
842	5122	953
843	5126	947
844	5131	941
845	5137	935
846	5142	929
847	5147	922
848	5155	916
849	5161	910
850	5166	904
851	5172	898
852	5177	892
853	5182	886
854	5188	879
855	5194	873
856	5199	867
857	5204	861
858	5209	855
859	5214	848
860	5220	842
861	5225	836
862	5230	830
863	5235	824
864	5241	818
865	5245	811
866	5251	805
867	5256	799
868	5260	793
869	5265	786
870	5272	780
871	5277	774
872	5281	768
873	5287	762
874	5291	755
875	5297	749
876	5302	743
877	5307	737
878	5311	731
879	5318	725
880	5323	719
881	5328	712
882	5334	706
883	5339	700
884	5343	694
885	5350	688
886	5355	682
887	5359	676
888	5366	670
889	5371	663
890	5377	657
891	5382	651
892	5388	645
893	5392	639
894	5398	633
895	5403	627
896	5408	621
897	5414	615
898	5418	608
899	5424	602
900	5429	596
901	5434	590
902	5439	584
903	5445	578
904	5449	572
905	5454	565
906	5459	559
907	5465	553
908	5470	547
909	5476	541
910	5482	535
911	5487	529
912	5493	523
913	5497	517
914	5502	511
915	5507	505
916	5514	499
917	5519	493
918	5525	486
919	5530	480
920	5535	474
921	5540	468
922	5545	462
923	5550	456
924	5555	450
925	5561	444
926	5566	438
927	5571	432
928	5577	426
929	5583	420
930	5587	414
931	5593	408
932	5598	402
933	5603	395
934	5609	389
935	5614	383
936	5619	377
937	5624	371
938	5629	365
939	5635	359
940	5643	353
941	5648	347
942	5653	341
943	5659	335
944	5664	329
945	5668	323
946	5674	317
947	5680	311
948	5698	306
949	5718	300
950	5733	295
951	5741	289
952	5747	283
953	5755	277
954	5759	271
955	5766	265
956	5771	259
957	5776	253
958	5781	247
959	5786	241
960	5792	235
961	5796	228
962	5802	222
963	5806	216
964	5812	210
965	5817	204
966	5822	198
967	5826	192
968	5832	186
969	5838	180
970	5842	174
971	5847	168
972	5853	162
973	5857	156
974	5862	150
975	5868	144
976	5873	138
977	5878	132
978	5884	126
979	5889	120
980	5893	114
981	5900	108
982	5904	102
983	5909	96
984	5915	90
985	5922	84
986	5928	78
987	5934	72
988	5939	66
989	5944	60
990	5950	54
991	5954	48
992	5959	42
993	5965	36
994	5970	30
995	5975	23
996	5982	18
997	5987	11
998	5992	5
999	5998	0
