iter	Passed	Remaining
215	1313	4766
216	1318	4757
217	1323	4746
218	1327	4735
219	1332	4725
220	1337	4715
221	1342	4706
222	1347	4696
223	1352	4686
224	1357	4674
225	1363	4668
226	1367	4657
227	1372	4647
228	1379	4643
229	1385	4638
230	1391	4631
231	1396	4622
232	1402	4617
233	1407	4608
234	1413	4602
235	1418	4593
236	1423	4583
237	1428	4573
238	1432	4562
239	1437	4552
240	1443	4547
241	1449	4539
242	1453	4528
243	1459	4522
244	1463	4511
245	1469	4502
246	1473	4493
247	1478	4483
248	1482	4471
249	1488	4464
250	1493	4456
251	1498	4447
252	1502	4437
253	1509	4434
254	1514	4425
255	1518	4414
256	1525	4409
257	1529	4399
258	1534	4390
259	1540	4383
260	1545	4374
261	1549	4364
262	1554	4357
263	1559	4347
264	1564	4339
265	1569	4331
266	1575	4323
267	1579	4314
268	1585	4308
269	1590	4300
270	1595	4293
271	1601	4286
272	1608	4283
273	1614	4277
274	1621	4274
275	1626	4267
276	1631	4259
277	1637	4253
278	1642	4245
279	1648	4237
280	1653	4231
281	1658	4222
282	1663	4215
283	1669	4209
284	1674	4201
285	1678	4191
286	1684	4184
287	1688	4175
288	1693	4166
289	1698	4158
290	1703	4150
291	1708	4141
292	1712	4132
293	1719	4129
294	1725	4124
295	1731	4118
296	1736	4109
297	1741	4101
298	1745	4092
299	1751	4086
300	1755	4077
301	1760	4069
302	1765	4061
303	1770	4054
304	1775	4045
305	1780	4039
306	1786	4032
307	1790	4023
308	1796	4017
309	1801	4008
310	1806	4001
311	1811	3993
312	1817	3989
313	1822	3981
314	1827	3973
315	1832	3966
316	1837	3959
317	1841	3950
318	1848	3946
319	1853	3937
320	1857	3929
321	1863	3923
322	1869	3918
323	1874	3910
324	1879	3903
325	1884	3896
326	1891	3892
327	1899	3891
328	1904	3885
329	1910	3878
330	1916	3872
331	1920	3864
332	1926	3858
333	1930	3850
334	1935	3842
335	1940	3834
336	1945	3827
337	1951	3821
338	1956	3815
339	1962	3809
340	1967	3802
341	1972	3795
342	1978	3790
343	1984	3784
344	1989	3777
345	1994	3769
346	2000	3764
347	2005	3756
348	2010	3749
349	2014	3741
350	2019	3734
351	2026	3730
352	2032	3725
353	2037	3718
354	2042	3711
355	2048	3705
356	2052	3696
357	2058	3691
358	2062	3683
359	2068	3677
360	2073	3670
361	2078	3663
362	2082	3655
363	2088	3649
364	2092	3641
365	2098	3634
366	2102	3627
367	2108	3621
368	2112	3613
369	2118	3606
370	2124	3601
371	2129	3595
372	2134	3587
373	2139	3581
374	2143	3573
375	2148	3565
376	2154	3560
377	2159	3553
378	2164	3546
379	2169	3540
380	2174	3533
381	2179	3525
382	2184	3519
383	2188	3511
384	2193	3504
385	2198	3497
386	2203	3490
387	2207	3482
388	2212	3474
389	2217	3468
390	2222	3461
391	2227	3454
392	2232	3448
393	2239	3444
394	2244	3437
395	2249	3430
396	2254	3424
397	2259	3417
398	2264	3411
399	2269	3404
400	2274	3397
401	2278	3389
402	2285	3385
403	2289	3377
404	2294	3371
405	2299	3364
406	2304	3357
407	2309	3350
408	2314	3344
409	2319	3337
410	2323	3329
411	2328	3323
412	2336	3321
413	2341	3314
414	2347	3308
415	2354	3305
416	2359	3299
417	2366	3294
418	2372	3289
419	2377	3282
420	2381	3275
421	2386	3268
422	2391	3262
423	2397	3256
424	2401	3249
425	2405	3241
426	2411	3235
427	2416	3229
428	2420	3222
429	2425	3214
430	2430	3208
431	2435	3201
432	2440	3195
433	2447	3191
434	2451	3184
435	2457	3178
436	2462	3172
437	2467	3166
438	2471	3158
439	2477	3153
440	2482	3146
441	2487	3139
442	2492	3133
443	2496	3126
444	2501	3119
445	2507	3114
446	2511	3107
447	2516	3100
448	2521	3093
449	2526	3088
450	2531	3081
451	2536	3075
452	2542	3070
453	2547	3063
454	2552	3057
455	2557	3050
456	2562	3044
457	2566	3036
458	2571	3030
459	2575	3023
460	2579	3016
461	2585	3010
462	2592	3006
463	2597	3000
464	2603	2995
465	2607	2988
466	2613	2982
467	2618	2976
468	2622	2969
469	2627	2963
470	2633	2957
471	2638	2951
472	2642	2944
473	2648	2938
474	2654	2934
475	2659	2927
476	2664	2921
477	2670	2915
478	2674	2909
479	2678	2902
480	2684	2896
481	2689	2890
482	2693	2883
483	2700	2878
484	2705	2872
485	2709	2865
486	2715	2860
487	2719	2853
488	2724	2847
489	2729	2840
490	2735	2835
491	2739	2828
492	2744	2822
493	2751	2818
494	2756	2811
495	2760	2804
496	2765	2799
497	2770	2792
498	2775	2786
499	2779	2779
500	2785	2773
501	2789	2767
502	2795	2762
503	2800	2756
504	2805	2749
505	2809	2743
506	2815	2737
507	2819	2731
508	2824	2724
509	2829	2718
510	2836	2714
511	2842	2708
512	2850	2705
513	2855	2700
514	2861	2694
515	2866	2688
516	2877	2687
517	2890	2689
518	2902	2689
519	2913	2689
520	2918	2683
521	2925	2679
522	2931	2673
523	2939	2670
524	2946	2665
525	2952	2660
526	2958	2655
527	2964	2650
528	2971	2645
529	2978	2641
530	2984	2635
531	2990	2630
532	2996	2625
533	3002	2620
534	3010	2616
535	3015	2610
536	3021	2605
537	3027	2600
538	3032	2593
539	3039	2589
540	3044	2583
541	3049	2577
542	3055	2571
543	3060	2565
544	3065	2559
545	3070	2552
546	3075	2546
547	3079	2540
548	3085	2534
549	3090	2528
550	3095	2522
551	3100	2516
552	3106	2510
553	3110	2503
554	3115	2497
555	3120	2491
556	3125	2485
557	3129	2478
558	3134	2473
559	3139	2466
560	3146	2462
561	3153	2457
562	3157	2451
563	3162	2444
564	3166	2438
565	3173	2433
566	3177	2426
567	3183	2420
568	3188	2415
569	3194	2409
570	3199	2403
571	3205	2398
572	3210	2392
573	3214	2385
574	3221	2380
575	3225	2374
576	3230	2368
577	3235	2362
578	3241	2356
579	3245	2350
580	3250	2344
581	3255	2338
582	3260	2331
583	3265	2325
584	3271	2320
585	3275	2314
586	3280	2308
587	3285	2302
588	3290	2296
589	3295	2289
590	3301	2284
591	3305	2278
592	3310	2271
593	3315	2266
594	3322	2261
595	3327	2255
596	3333	2250
597	3338	2244
598	3343	2238
599	3349	2232
600	3353	2226
601	3358	2220
602	3364	2214
603	3370	2209
604	3374	2203
605	3381	2198
606	3385	2192
607	3390	2186
608	3396	2180
609	3400	2174
610	3405	2168
611	3409	2161
612	3415	2156
613	3420	2150
614	3425	2144
615	3430	2138
616	3435	2132
617	3439	2126
618	3446	2121
619	3450	2115
620	3455	2108
621	3460	2103
622	3465	2097
623	3469	2090
624	3475	2085
625	3481	2080
626	3486	2074
627	3490	2067
628	3495	2061
629	3499	2055
630	3505	2049
631	3511	2044
632	3515	2038
633	3520	2032
634	3525	2026
635	3530	2020
636	3534	2014
637	3539	2008
638	3544	2002
639	3549	1996
640	3557	1992
641	3563	1987
642	3567	1980
643	3573	1975
644	3579	1970
645	3584	1964
646	3589	1958
647	3593	1952
648	3597	1945
649	3602	1939
650	3607	1934
651	3612	1928
652	3616	1921
653	3622	1916
654	3626	1910
655	3631	1904
656	3635	1898
657	3641	1892
658	3645	1886
659	3651	1880
660	3655	1874
661	3660	1868
662	3664	1862
663	3669	1856
664	3674	1850
665	3678	1844
666	3683	1838
667	3689	1833
668	3695	1828
669	3700	1822
670	3705	1816
671	3710	1810
672	3714	1804
673	3720	1799
674	3724	1793
675	3729	1787
676	3733	1781
677	3738	1775
678	3742	1769
679	3747	1763
680	3752	1757
681	3757	1751
682	3761	1745
683	3766	1740
684	3771	1734
685	3775	1728
686	3779	1722
687	3786	1717
688	3791	1711
689	3795	1705
690	3800	1699
691	3807	1694
692	3812	1688
693	3818	1683
694	3823	1677
695	3827	1671
696	3835	1667
697	3841	1662
698	3845	1656
699	3852	1650
700	3856	1644
701	3861	1639
702	3866	1633
703	3872	1628
704	3876	1622
705	3881	1616
706	3885	1610
707	3889	1604
708	3894	1598
709	3899	1592
710	3903	1586
711	3908	1581
712	3913	1575
713	3918	1569
714	3922	1563
715	3928	1558
716	3933	1552
717	3938	1547
718	3943	1541
719	3948	1535
720	3953	1529
721	3958	1524
722	3962	1518
723	3968	1512
724	3972	1506
725	3977	1501
726	3982	1495
727	3987	1489
728	3993	1484
729	3998	1478
730	4003	1473
731	4009	1468
732	4014	1462
733	4019	1456
734	4025	1451
735	4030	1445
736	4035	1440
737	4040	1434
738	4044	1428
739	4049	1422
740	4054	1417
741	4060	1411
742	4065	1406
743	4069	1400
744	4074	1394
745	4079	1388
746	4083	1383
747	4089	1377
748	4094	1371
749	4098	1366
750	4103	1360
751	4109	1355
752	4114	1349
753	4119	1343
754	4124	1338
755	4129	1332
756	4133	1326
757	4139	1321
758	4143	1315
759	4148	1310
760	4154	1304
761	4159	1299
762	4163	1293
763	4170	1288
764	4174	1282
765	4179	1276
766	4185	1271
767	4190	1265
768	4194	1260
769	4200	1254
770	4206	1249
771	4211	1243
772	4217	1238
773	4221	1232
774	4226	1227
775	4231	1221
776	4236	1215
777	4241	1210
778	4246	1204
779	4251	1199
780	4256	1193
781	4261	1187
782	4267	1182
783	4271	1176
784	4277	1171
785	4284	1166
786	4289	1160
787	4294	1155
788	4300	1150
789	4305	1144
790	4309	1138
791	4317	1133
792	4321	1128
793	4327	1122
794	4332	1117
795	4337	1111
796	4341	1105
797	4347	1100
798	4351	1094
799	4356	1089
800	4362	1083
801	4367	1078
802	4373	1072
803	4378	1067
804	4384	1061
805	4388	1056
806	4394	1051
807	4399	1045
808	4404	1039
809	4409	1034
810	4415	1029
811	4421	1023
812	4425	1017
813	4431	1012
814	4435	1006
815	4440	1001
816	4445	995
817	4450	990
818	4455	984
819	4460	979
820	4465	973
821	4470	968
822	4476	962
823	4480	957
824	4485	951
825	4491	946
826	4496	940
827	4501	935
828	4506	929
829	4511	924
830	4517	918
831	4524	913
832	4530	908
833	4535	902
834	4541	897
835	4546	891
836	4551	886
837	4558	881
838	4562	875
839	4567	870
840	4572	864
841	4577	858
842	4582	853
843	4588	848
844	4592	842
845	4597	836
846	4602	831
847	4608	826
848	4612	820
849	4617	814
850	4624	809
851	4629	804
852	4634	798
853	4639	793
854	4644	787
855	4649	782
856	4654	776
857	4659	771
858	4664	765
859	4669	760
860	4674	754
861	4679	749
862	4685	743
863	4690	738
864	4694	732
865	4699	727
866	4705	721
867	4709	716
868	4714	710
869	4720	705
870	4725	699
871	4729	694
872	4735	688
873	4741	683
874	4746	678
875	4752	672
876	4757	667
877	4762	661
878	4766	656
879	4773	650
880	4778	645
881	4784	640
882	4790	634
883	4794	629
884	4801	623
885	4806	618
886	4811	612
887	4817	607
888	4822	602
889	4827	596
890	4832	591
891	4838	585
892	4843	580
893	4849	574
894	4853	569
895	4859	564
896	4864	558
897	4870	553
898	4874	547
899	4881	542
900	4887	536
901	4891	531
902	4897	526
903	4901	520
904	4906	515
905	4911	509
906	4916	504
907	4920	498
908	4926	493
909	4932	487
910	4937	482
911	4943	477
912	4948	471
913	4953	466
914	4957	460
915	4963	455
916	4967	449
917	4972	444
918	4978	438
919	4983	433
920	4987	427
921	4992	422
922	4997	416
923	5001	411
924	5006	405
925	5011	400
926	5016	395
927	5020	389
928	5026	384
929	5032	378
930	5036	373
931	5042	367
932	5048	362
933	5053	357
934	5059	351
935	5064	346
936	5068	340
937	5073	335
938	5078	329
939	5082	324
940	5087	318
941	5093	313
942	5099	308
943	5104	302
944	5109	297
945	5113	291
946	5118	286
947	5123	281
948	5128	275
949	5133	270
950	5138	264
951	5143	259
952	5148	253
953	5153	248
954	5158	243
955	5162	237
956	5167	232
957	5173	226
958	5178	221
959	5182	215
960	5188	210
961	5193	205
962	5197	199
963	5202	194
964	5206	188
965	5210	183
966	5216	178
967	5221	172
968	5226	167
969	5231	161
970	5239	156
971	5244	151
972	5249	145
973	5256	140
974	5260	134
975	5266	129
976	5271	124
977	5277	118
978	5281	113
979	5286	107
980	5291	102
981	5296	97
982	5301	91
983	5306	86
984	5310	80
985	5315	75
986	5319	70
987	5324	64
988	5329	59
989	5334	53
990	5339	48
991	5344	43
992	5350	37
993	5356	32
994	5360	26
995	5366	21
996	5371	16
997	5375	10
998	5382	5
999	5387	0
