iter	Logloss
308	0.3024354608
309	0.3020437938
310	0.3016126562
311	0.3014070181
312	0.3010374051
313	0.3008482095
314	0.3006219803
315	0.3002330896
316	0.3000017433
317	0.2997657485
318	0.2995173
319	0.2991450315
320	0.2988468276
321	0.2986947116
322	0.2985797227
323	0.2983334229
324	0.2979765504
325	0.2975979924
326	0.2973288588
327	0.2971083772
328	0.2967696226
329	0.2963966142
330	0.2960506959
331	0.2955193708
332	0.2952671078
333	0.2949702346
334	0.2946012785
335	0.2942535285
336	0.2939993116
337	0.2936797093
338	0.2933903399
339	0.2931246941
340	0.2927933943
341	0.2925487421
342	0.2922121302
343	0.2920055147
344	0.2916321827
345	0.2912494891
346	0.2909082683
347	0.2907349221
348	0.290644257
349	0.2902226993
350	0.2900504296
351	0.2897262258
352	0.2894883907
353	0.289411433
354	0.2891033428
355	0.2888985448
356	0.2885333301
357	0.2882911206
358	0.2881042195
359	0.2878587202
360	0.2876338669
361	0.2874904288
362	0.2872888732
363	0.286918875
364	0.2864692696
365	0.2860022712
366	0.2859242804
367	0.2855965882
368	0.2854739554
369	0.2852521422
370	0.2850261477
371	0.2848258554
372	0.2845260167
373	0.2842282657
374	0.2839777546
375	0.2836305946
376	0.2833237677
377	0.2829332037
378	0.2827663885
379	0.28243352
380	0.2821594449
381	0.2819014606
382	0.2815980995
383	0.2814125258
384	0.2812381504
385	0.2810598062
386	0.2807508744
387	0.2804331513
388	0.2802634804
389	0.2800230556
390	0.2797566909
391	0.2795905653
392	0.2793062596
393	0.2790623502
394	0.2787468519
395	0.2786068521
396	0.2782669339
397	0.2780546374
398	0.2778515044
399	0.2776554913
400	0.2772044207
401	0.2770057174
402	0.276846665
403	0.2766818161
404	0.2765493854
405	0.2763353287
406	0.2761046761
407	0.2758736139
408	0.2757076695
409	0.2754191089
410	0.2751635711
411	0.2750215422
412	0.2748826016
413	0.2745693574
414	0.2744796992
415	0.2740383089
416	0.2738452558
417	0.2736020657
418	0.2733507717
419	0.2730984472
420	0.2729620984
421	0.2727271114
422	0.2724897438
423	0.2721755608
424	0.2719654158
425	0.2716518311
426	0.2714781562
427	0.2712547364
428	0.2710305207
429	0.2709072637
430	0.2708579363
431	0.2706893599
432	0.2705623653
433	0.2702908769
434	0.2700420314
435	0.269784755
436	0.2695966773
437	0.2692037705
438	0.2689597389
439	0.2687209118
440	0.268470591
441	0.2681114027
442	0.2678757426
443	0.2675814609
444	0.2673184288
445	0.2670940932
446	0.2669212708
447	0.2667407655
448	0.2665411366
449	0.2661509989
450	0.2659530288
451	0.2655235734
452	0.2652121892
453	0.2650166083
454	0.2649230066
455	0.2646933684
456	0.2645086887
457	0.2642159823
458	0.2640093475
459	0.2637982363
460	0.2634430692
461	0.2632685429
462	0.2631297814
463	0.2629394956
464	0.2627685281
465	0.2625740965
466	0.2624497206
467	0.2623078803
468	0.262106982
469	0.2618777497
470	0.2616489139
471	0.2612558669
472	0.2608846384
473	0.2608480952
474	0.2607606554
475	0.2605001892
476	0.2602330276
477	0.2600355953
478	0.2598502835
479	0.2596536183
480	0.2594075804
481	0.2592266246
482	0.2590070718
483	0.2587675308
484	0.2585565467
485	0.2582895927
486	0.2581893684
487	0.2578966853
488	0.257751852
489	0.2575534507
490	0.2574036154
491	0.257159804
492	0.2569206015
493	0.2567926623
494	0.2566538505
495	0.2564116094
496	0.2561814404
497	0.2559700231
498	0.2558158496
499	0.2556868839
500	0.2554735441
501	0.2553092832
502	0.255112054
503	0.2549118033
504	0.2547285184
505	0.254623391
506	0.2544017289
507	0.2541620343
508	0.2539604658
509	0.2538502732
510	0.2537851199
511	0.2536345983
512	0.2533541192
513	0.253212641
514	0.2530697673
515	0.2529321657
516	0.2525966351
517	0.2523300946
518	0.2520954879
519	0.2519867872
520	0.2517556451
521	0.2516797189
522	0.2512910654
523	0.2512652237
524	0.2511088212
525	0.2509272385
526	0.250859303
527	0.2507399389
528	0.2504669564
529	0.2502877916
530	0.2501170253
531	0.2499722914
532	0.2498296225
533	0.2495758191
534	0.2494058834
535	0.2491622563
536	0.2489512028
537	0.2489051124
538	0.2487129961
539	0.2485516786
540	0.2483218408
541	0.2481753839
542	0.2479825726
543	0.2477426021
544	0.2475909694
545	0.2473044627
546	0.2472252011
547	0.2469411912
548	0.2467840255
549	0.246623899
550	0.246488272
551	0.2461623721
552	0.2459578022
553	0.2456999062
554	0.2455165721
555	0.2453101442
556	0.2450484239
557	0.2448563033
558	0.2447473371
559	0.2446906375
560	0.2446333242
561	0.2443592882
562	0.2441018726
563	0.2439304235
564	0.2435934871
565	0.2434877277
566	0.2433127422
567	0.2431102183
568	0.2429673309
569	0.2428470387
570	0.2427099028
571	0.2425910079
572	0.2424507951
573	0.242316802
574	0.2420875315
575	0.2419196983
576	0.2417320808
577	0.2414875052
578	0.2412284337
579	0.2410372856
580	0.2409575186
581	0.2407741897
582	0.2405659886
583	0.2403699542
584	0.2402124156
585	0.2400337983
586	0.2397579118
587	0.2395881995
588	0.2394235826
589	0.2393512139
590	0.2391609942
591	0.2390472541
592	0.2387136914
593	0.238615051
594	0.2385422132
595	0.2383651164
596	0.2381794646
597	0.2380296049
598	0.2378741921
599	0.237490197
600	0.2372422773
601	0.2371150546
602	0.2368928782
603	0.2365391743
604	0.2363327492
605	0.2360181002
606	0.2357786729
607	0.2355093507
608	0.2352476292
609	0.23509717
610	0.2350549085
611	0.2348665834
612	0.2347517351
613	0.2346776806
614	0.234470469
615	0.23427195
616	0.2341333126
617	0.2338505666
618	0.2335993764
619	0.2333540128
620	0.2331172591
621	0.2330288588
622	0.2329823641
623	0.2328188974
624	0.2325721119
625	0.2322834751
626	0.232143553
627	0.2320183423
628	0.2318392364
629	0.2317903845
630	0.2317191522
631	0.2315023033
632	0.2313232341
633	0.2311618725
634	0.231008588
635	0.2306962231
636	0.2306080126
637	0.2305386399
638	0.2303103177
639	0.2300550219
640	0.2298811793
641	0.2296331354
642	0.2293874232
643	0.2293235432
644	0.2292633249
645	0.2290526532
646	0.2288937746
647	0.2287064907
648	0.2285425639
649	0.2284125245
650	0.2283586601
651	0.2282616258
652	0.228185062
653	0.2279606821
654	0.2277261504
655	0.2276675025
656	0.227494562
657	0.2273535624
658	0.2272869783
659	0.2271897722
660	0.2270721922
661	0.2268636013
662	0.2268186407
663	0.2267073348
664	0.2266165579
665	0.2265055203
666	0.2263082003
667	0.2261413832
668	0.2260677039
669	0.2259526268
670	0.2258707436
671	0.2258099358
672	0.2256959005
673	0.225584829
674	0.2253999291
675	0.2252032868
676	0.2251361845
677	0.2248616547
678	0.2247060408
679	0.2245177703
680	0.2244277746
681	0.2241799435
682	0.2239616325
683	0.2238933908
684	0.2235730376
685	0.2233906547
686	0.2232318466
687	0.223045181
688	0.2228161414
689	0.2227649855
690	0.2225535239
691	0.2224340458
692	0.2221678224
693	0.2219067249
694	0.2216898569
695	0.2215293405
696	0.2213313207
697	0.2212588413
698	0.221043071
699	0.2209523762
700	0.2208396483
701	0.2206481235
702	0.2205374648
703	0.22039099
704	0.2202456255
705	0.2200832577
706	0.2197602301
707	0.2195728609
708	0.2194269499
709	0.2192307284
710	0.2190927907
711	0.2189294009
712	0.2187952727
713	0.218617089
714	0.2184658552
715	0.2183005198
716	0.2180524967
717	0.217970179
718	0.2177327629
719	0.2175308406
720	0.2171739153
721	0.2169653407
722	0.2168721496
723	0.2167568722
724	0.2165240707
725	0.2164789232
726	0.2163459883
727	0.2162206341
728	0.2161333192
729	0.2159306634
730	0.2159009605
731	0.2157597616
732	0.2156493736
733	0.2155322894
734	0.2153819983
735	0.2152438882
736	0.2151470192
737	0.215045277
738	0.214906524
739	0.214714806
740	0.2146211287
741	0.2144136813
742	0.2142385387
743	0.2140995121
744	0.213937523
745	0.213780525
746	0.2137097311
747	0.2134696979
748	0.2132555416
749	0.2130974361
750	0.2129609179
751	0.2128415728
752	0.2127154077
753	0.2126478746
754	0.2124753261
755	0.2122444741
756	0.2120660321
757	0.2118964402
758	0.2116998844
759	0.2115693189
760	0.2114708742
761	0.211338238
762	0.2112292649
763	0.2110280908
764	0.2109254622
765	0.2107503193
766	0.2106658484
767	0.2105533498
768	0.2104700168
769	0.2103029586
770	0.2101999247
771	0.2101074997
772	0.2099397362
773	0.2097957908
774	0.2097068271
775	0.2095381369
776	0.20950701
777	0.2092736781
778	0.2090711569
779	0.2089561905
780	0.2088575643
781	0.2087982391
782	0.2086555409
783	0.2084922056
784	0.2084037157
785	0.20822792
786	0.2080849504
787	0.2079997665
788	0.2078463392
789	0.2077132802
790	0.207613292
791	0.2075773223
792	0.2073627714
793	0.2073029282
794	0.2072608337
795	0.2070521792
796	0.2069522569
797	0.2068685273
798	0.2066212942
799	0.2065146191
800	0.2064091124
801	0.2063379097
802	0.2061682634
803	0.2061194449
804	0.2059633393
805	0.2059012122
806	0.2057972732
807	0.2056624712
808	0.2054887174
809	0.2053863639
810	0.2052629849
811	0.2051495351
812	0.2048943162
813	0.2048142282
814	0.2045888086
815	0.2044801428
816	0.2043798734
817	0.204306937
818	0.204216745
819	0.2040282798
820	0.2039569969
821	0.2038476217
822	0.2037426147
823	0.2034848629
824	0.2032980269
825	0.2031205257
826	0.2030317008
827	0.2028549086
828	0.2028104761
829	0.2026394623
830	0.2025775782
831	0.2024893497
832	0.2023532032
833	0.2021789752
834	0.2020743039
835	0.2020200606
836	0.2019184243
837	0.2017216096
838	0.2015804304
839	0.2014575118
840	0.2012700365
841	0.2010418695
842	0.2009444278
843	0.2008265087
844	0.2007560823
845	0.2006203603
846	0.200382518
847	0.2002947567
848	0.2001405486
849	0.2000189292
850	0.1999162253
851	0.1997183691
852	0.1996049028
853	0.1995232535
854	0.1993793638
855	0.1992077336
856	0.1991468554
857	0.1990903025
858	0.1989966545
859	0.1987890834
860	0.1986873453
861	0.1985936193
862	0.1984678199
863	0.198332449
864	0.1982071249
865	0.1980876321
866	0.1979489955
867	0.197787736
868	0.1976989173
869	0.1974798236
870	0.1973045925
871	0.1971525298
872	0.1969554074
873	0.1967533362
874	0.1966592967
875	0.1965051065
876	0.1963949679
877	0.196290278
878	0.1961478658
879	0.1960074055
880	0.1958213802
881	0.1956844544
882	0.1955902163
883	0.1954807226
884	0.195358474
885	0.195292546
886	0.1952180327
887	0.1951402221
888	0.1951048708
889	0.1949531355
890	0.1947964404
891	0.1947151013
892	0.1946640089
893	0.1945382463
894	0.1944419463
895	0.1943279703
896	0.1942894916
897	0.1940855946
898	0.1940238605
899	0.1939437689
900	0.193810684
901	0.193681623
902	0.1935826913
903	0.1935051918
904	0.1934092002
905	0.193251212
906	0.1931309344
907	0.1929718849
908	0.1927525077
909	0.1926456071
910	0.1925119529
911	0.1923172038
912	0.1922336258
913	0.1920636574
914	0.192003538
915	0.1919446892
916	0.191934737
917	0.1917730295
918	0.1916941786
919	0.1916120627
920	0.1914401003
921	0.1911812197
922	0.1910797829
923	0.1909559582
924	0.1908183768
925	0.1906885677
926	0.1905599338
927	0.190343582
928	0.1901716878
929	0.1900605284
930	0.1898771899
931	0.1898098912
932	0.1896574861
933	0.1895905009
934	0.1895486728
935	0.1894152443
936	0.1892907619
937	0.1891984869
938	0.1890870498
939	0.1889220578
940	0.1888184167
941	0.1887011972
942	0.1886516682
943	0.1884999546
944	0.1884243074
945	0.1883501697
946	0.1880989832
947	0.1879864153
948	0.1878732702
949	0.1876261373
950	0.1875473725
951	0.1874653944
952	0.1873330408
953	0.1871690041
954	0.1870451167
955	0.1869200522
956	0.1868162411
957	0.1867249159
958	0.1865883067
959	0.1865056634
960	0.1864086024
961	0.1863429747
962	0.1862042743
963	0.1860955597
964	0.1859806728
965	0.1858370788
966	0.185785569
967	0.1857192662
968	0.1856492338
969	0.1854617164
970	0.1853215395
971	0.1851272453
972	0.185055666
973	0.1849586208
974	0.1848423067
975	0.1848199592
976	0.1847766715
977	0.1845964679
978	0.1845421024
979	0.1844364251
980	0.1842999081
981	0.1842451832
982	0.1841770745
983	0.1841013692
984	0.1839927593
985	0.1839531072
986	0.1838780546
987	0.1837929299
988	0.1837074694
989	0.1836159741
990	0.1835827477
991	0.1833501064
992	0.1832452557
993	0.1831261183
994	0.1830451399
995	0.1830134951
996	0.1829053569
997	0.1827546744
998	0.1826517972
999	0.1826128018
